fold_id,feature,coefficient,abs_coefficient
0,cwe_flag_cnt_max,0.1216491198994004,0.1216491198994004
0,ece_flag_cnt_mean,0.0496208066331778,0.0496208066331778
0,ece_flag_cnt_std,0.6389425747259045,0.6389425747259045
0,ece_flag_cnt_sum,0.675466499403592,0.675466499403592
0,ece_flag_cnt_min,0.0,0.0
0,ece_flag_cnt_max,-0.33081223271527954,0.33081223271527954
0,down_up_ratio_mean,0.3381945013549485,0.3381945013549485
0,down_up_ratio_std,-1.1928741544661448,1.1928741544661448
0,down_up_ratio_sum,0.26843931839423135,0.26843931839423135
0,down_up_ratio_min,-0.004927014461081286,0.004927014461081286
0,down_up_ratio_max,0.45147766454559063,0.45147766454559063
0,pkt_size_avg_mean,-0.6752251118003786,0.6752251118003786
0,pkt_size_avg_std,0.2290170013266078,0.2290170013266078
0,pkt_size_avg_sum,0.29113014273781046,0.29113014273781046
0,pkt_size_avg_min,0.010316414394470392,0.010316414394470392
0,pkt_size_avg_max,0.29176052011939846,0.29176052011939846
0,fwd_seg_size_avg_mean,-0.21918859706818822,0.21918859706818822
0,fwd_seg_size_avg_std,0.011255827171131291,0.011255827171131291
0,fwd_seg_size_avg_sum,0.43539499009377425,0.43539499009377425
0,fwd_seg_size_avg_min,0.012119443098384548,0.012119443098384548
0,fwd_seg_size_avg_max,0.012131252713207615,0.012131252713207615
0,bwd_seg_size_avg_mean,0.19493267432003303,0.19493267432003303
0,bwd_seg_size_avg_std,0.29001056068145015,0.29001056068145015
0,bwd_seg_size_avg_sum,0.46922509960491343,0.46922509960491343
0,bwd_seg_size_avg_min,0.05567337984409819,0.05567337984409819
0,bwd_seg_size_avg_max,1.5379975049274837,1.5379975049274837
0,fwd_byts_b_avg_mean,0.0,0.0
0,fwd_byts_b_avg_std,0.0,0.0
0,fwd_byts_b_avg_sum,0.0,0.0
0,fwd_byts_b_avg_min,0.0,0.0
0,fwd_byts_b_avg_max,0.0,0.0
0,fwd_pkts_b_avg_mean,0.0,0.0
0,fwd_pkts_b_avg_std,0.0,0.0
0,fwd_pkts_b_avg_sum,0.0,0.0
